Dataset,Scenario,TechniqueType,% Traced,IndirectAggregation,ScalingMethod,NLP,PathAggregation,Technique,AUC,Credibility,LagGlobal,MAP
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,LSA,RFNONE,NONETRACED_MAX_SINGLE_LSA,0.6644193391642372,0.6914404761904761,2.313492063492064,0.4614652694215921
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,SINGLE,LSA,RFUNDER,LOWERTRACED_RFUNDER_SINGLE_LSA,0.6850502105604146,0.6879404761904762,2.321428571428572,0.4611203442434856
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,RFNONE,NONETRACED_RFSMOTE_RAW_VSM,0.6718463178922363,0.6860476190476189,2.2777777777777777,0.4610356045519805
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,MULTI,LSA,RFUNDER,UPPERTRACED_MEDIAN_MULTI_LSA,0.6672301857250836,0.6944285714285714,2.3293650793650795,0.4599016264190814
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,MULTI,LSA,RFNONE,LOWERTRACED_RFUNDER_MULTI_LSA,0.713347640643559,0.6922380952380952,2.2261904761904763,0.4598519531791004
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,VSM,RFUNDER,NONETRACED_MEDIAN_RAW_VSM,0.6899531638052047,0.6847976190476189,2.3174603174603177,0.4594352806811486
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,LSA,RFNONE,NONETRACED_RFUNDER_MULTI_LSA,0.6387269193391643,0.6676547619047618,2.273809523809524,0.4592875550013914
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,LSA,MEDIAN,NONETRACED_RFSMOTE_SINGLE_LSA,0.7081814868804666,0.6699620958646617,2.3293650793650795,0.4591329268704325
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,LSA,SUM,NONETRACED_RFSMOTE_SINGLE_LSA,0.7081814868804666,0.6559689698008538,2.3293650793650795,0.4591329268704325
EasyClinic,Random,Random,0.0,,,,RFNONE,Random,0.6661706349206349,0.6913809523809523,2.3293650793650795,0.4591004081411478
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,SINGLE,VSM,RFNONE,LOWERTRACED_MEDIAN_SINGLE_VSM,0.6699566731454487,0.6977023809523809,2.321428571428572,0.4584317102170967
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,LSA,RFUNDER,UPPERTRACED_RFSMOTE_SINGLE_LSA,0.6736347316704461,0.6921428571428572,2.3293650793650795,0.45808618444978005
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,VSM,RFUNDER,NONETRACED_RFNONE_RAW_VSM,0.6818445632221143,0.6843809523809524,2.3293650793650795,0.4576013370486847
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,MULTI,LSA,RFNONE,LOWERTRACED_MEDIAN_MULTI_LSA,0.6609538656732534,0.6981904761904763,2.3293650793650795,0.4574455843227039
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,RAW,LSA,RFNONE,ALLTRACED_MEDIAN_RAW_LSA,0.6689544865565273,0.6957619047619048,2.3293650793650795,0.4574241190651981
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,SINGLE,LSA,RFNONE,LOWERTRACED_RFNONE_SINGLE_LSA,0.6923050966418314,0.6911428571428571,2.2777777777777777,0.455581175604368
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,MULTI,LSA,RFNONE,ALLTRACED_MEDIAN_MULTI_LSA,0.6728383813842997,0.6969880952380952,2.3253968253968256,0.4553385847933884
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,RAW,LSA,RFNONE,UPPERTRACED_MEDIAN_RAW_LSA,0.6600596587841485,0.6976428571428571,2.3253968253968256,0.4551302347829487
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,VSM,RFNONE,NONETRACED_RFUNDER_RAW_VSM,0.6763780909189072,0.6839761904761904,2.3293650793650795,0.4550391941506933
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,MULTI,LSA,RFNONE,LOWERTRACED_RFNONE_MULTI_LSA,0.6977749433106575,0.6897380952380952,2.3293650793650795,0.4546806057724895
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,SINGLE,LSA,RFNONE,UPPERTRACED_SUM_SINGLE_LSA,0.7048104956268222,0.6797738095238095,2.2976190476190474,0.4546634650639372
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,VSM,RFUNDER,NONETRACED_RFNONE_MULTI_VSM,0.6787772648742036,0.6870595238095238,2.3253968253968256,0.4546539605723474
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,SINGLE,VSM,RFUNDER,UPPERTRACED_MEDIAN_SINGLE_VSM,0.6617502159593996,0.6931428571428572,2.305555555555556,0.4535603040388722
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,MULTI,VSM,RFNONE,UPPERTRACED_MEDIAN_MULTI_VSM,0.6582037576935535,0.6965595238095238,2.3174603174603177,0.4535163194399566
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,MULTI,VSM,RFUNDER,LOWERTRACED_MEDIAN_MULTI_VSM,0.6719880412482453,0.6932261904761905,2.3253968253968256,0.4534026266360325
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,VSM,RFNONE,LOWERTRACED_RFNONE_RAW_VSM,0.6638929381276321,0.7082857142857143,2.3095238095238093,0.4530569520627661
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,RAW,VSM,RFSMOTE,LOWERTRACED_RFUNDER_RAW_VSM,0.6995161159701975,0.6947023809523809,2.3293650793650795,0.4529984195463306
EasyClinic,Random,Random,0.0,,,,RFUNDER,Random,0.6607649011985747,0.6874761904761905,2.321428571428572,0.4529475258495351
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,SINGLE,LSA,RFNONE,UPPERTRACED_MEDIAN_SINGLE_LSA,0.669052343159486,0.6958214285714286,2.313492063492064,0.452654262295552
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,LSA,MAX,UPPERTRACED_RFNONE_RAW_LSA,0.6851446927977539,0.6371027448337826,2.1746031746031744,0.4524330459512257
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,VSM,RFSMOTE,LOWERTRACED_MAX_RAW_VSM,0.7125074236043624,0.6699761904761904,2.321428571428572,0.45204691706948996
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,LSA,MEDIAN,UPPERTRACED_RFSMOTE_RAW_LSA,0.6915256181837816,0.6715523214285714,2.3095238095238093,0.4518956817393434
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,LSA,SUM,UPPERTRACED_RFSMOTE_RAW_LSA,0.6915188694525429,0.6633493989336899,2.3095238095238093,0.4518935698186926
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,VSM,RFNONE,UPPERTRACED_RFUNDER_SINGLE_VSM,0.6784060846560847,0.6890833333333333,2.3095238095238093,0.4518050119026149
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,RAW,VSM,RFNONE,LOWERTRACED_MEDIAN_RAW_VSM,0.6584602094806176,0.6971071428571428,2.3253968253968256,0.45174463641892704
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,MULTI,VSM,RFNONE,ALLTRACED_MEDIAN_MULTI_VSM,0.6748427545621423,0.6962857142857143,2.3253968253968256,0.451495915052633
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,LSA,MAX,UPPERTRACED_RFNONE_SINGLE_LSA,0.7175824694957348,0.6394997108843538,2.2777777777777777,0.4499206927816695
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,VSM,RFUNDER,NONETRACED_RFUNDER_SINGLE_VSM,0.6578393262066731,0.6897142857142857,2.3015873015873014,0.4498280462108599
EasyClinic,Random,Random,0.0,,,,SUM,Random,0.6013187020840083,0.5625750013078317,2.333333333333333,0.44973605594941213
EasyClinic,Random,Random,0.0,,,,MEDIAN,Random,0.6013187020840083,0.5901197817460317,2.333333333333333,0.44973605594941213
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,LSA,SUM,NONETRACED_MAX_SINGLE_LSA,0.6126093294460642,0.5392960935944029,2.333333333333333,0.4496638299806046
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,LSA,MEDIAN,NONETRACED_MAX_SINGLE_LSA,0.6126093294460642,0.5495381931085859,2.333333333333333,0.4496638299806046
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,MULTI,LSA,RFUNDER,LOWERTRACED_MEDIAN_MULTI_LSA,0.6534391534391535,0.6904047619047621,2.313492063492064,0.4495197380127091
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,MULTI,LSA,RFNONE,UPPERTRACED_MEDIAN_MULTI_LSA,0.6662145016736853,0.6964642857142856,2.3253968253968256,0.4492946614484601
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,LSA,RFNONE,UPPERTRACED_RFSMOTE_RAW_LSA,0.6594354011445849,0.68975,2.3253968253968256,0.44858936110669495
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,LSA,MAX,LOWERTRACED_RFSMOTE_RAW_LSA,0.6722411186696902,0.6147682311784094,2.3095238095238093,0.4482184835493597
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,VSM,RFSMOTE,NONETRACED_RFNONE_MULTI_VSM,0.6780686480941582,0.6690119047619048,2.305555555555556,0.4479703938129575
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,VSM,RFNONE,UPPERTRACED_MAX_RAW_VSM,0.6716168610301263,0.6839880952380952,2.246031746031746,0.4479648147075265
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,LSA,MEDIAN,UPPERTRACED_RFNONE_SINGLE_LSA,0.7121834845049131,0.6638322250566893,2.281746031746032,0.44767792673569706
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,LSA,SUM,UPPERTRACED_RFNONE_SINGLE_LSA,0.7121834845049131,0.6523457989022815,2.281746031746032,0.44767792673569706
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,LSA,RFNONE,NONETRACED_RFNONE_SINGLE_LSA,0.6920418961235287,0.6828095238095238,2.3293650793650795,0.4476528326035881
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,RAW,VSM,RFUNDER,LOWERTRACED_MEDIAN_RAW_VSM,0.652959993521218,0.6942738095238095,2.3293650793650795,0.4475566037848381
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,RAW,LSA,RFUNDER,LOWERTRACED_MEDIAN_RAW_LSA,0.6499669312169312,0.6932142857142858,2.3293650793650795,0.447449891193259
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,SINGLE,LSA,RFUNDER,LOWERTRACED_RFNONE_SINGLE_LSA,0.6932128009934133,0.6858333333333332,2.3253968253968256,0.4467816929698707
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,SINGLE,VSM,RFNONE,UPPERTRACED_MEDIAN_SINGLE_VSM,0.6684787010042113,0.6935952380952379,2.3253968253968256,0.44673997552657213
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,SINGLE,LSA,MAX,UPPERTRACED_MAX_SINGLE_LSA,0.6701152683295539,0.4852192978837078,2.2103174603174605,0.4465449884068254
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,VSM,RFUNDER,LOWERTRACED_RFNONE_RAW_VSM,0.6611630763416478,0.7046547619047621,2.281746031746032,0.4465176088519285
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,SINGLE,VSM,RFUNDER,ALLTRACED_MEDIAN_SINGLE_VSM,0.6575086383759854,0.6913214285714286,2.313492063492064,0.4463195818354593
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,VSM,RFUNDER,UPPERTRACED_RFSMOTE_SINGLE_VSM,0.6207145556635353,0.6736666666666666,2.3293650793650795,0.4462127032283293
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,SINGLE,LSA,MEDIAN,LOWERTRACED_RFSMOTE_SINGLE_LSA,0.71265589569161,0.6618023214285715,2.063492063492064,0.44563247040261533
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,SINGLE,LSA,SUM,LOWERTRACED_RFSMOTE_SINGLE_LSA,0.7126457725947523,0.6461909888314966,2.063492063492064,0.4456222796091872
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,RAW,LSA,RFUNDER,ALLTRACED_MEDIAN_RAW_LSA,0.6530173577367454,0.6917976190476189,2.313492063492064,0.44536093925802894
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,VSM,RFNONE,NONETRACED_SUM_SINGLE_VSM,0.657005857898715,0.6883571428571429,2.321428571428572,0.44430199680728144
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,RAW,LSA,RFNONE,LOWERTRACED_MEDIAN_RAW_LSA,0.6598032069970845,0.6949642857142857,2.3253968253968256,0.44416069133601255
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,MULTI,VSM,RFUNDER,ALLTRACED_MEDIAN_MULTI_VSM,0.6538879440665155,0.6914761904761904,2.2857142857142856,0.4439345129574063
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,MULTI,LSA,RFUNDER,ALLTRACED_MEDIAN_MULTI_LSA,0.655085843861354,0.6916190476190477,2.2857142857142856,0.4438416673519676
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,RAW,VSM,RFNONE,UPPERTRACED_MEDIAN_RAW_VSM,0.6689409890940503,0.6945238095238097,2.3174603174603177,0.4438133430116702
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,SINGLE,LSA,RFNONE,LOWERTRACED_RFUNDER_SINGLE_LSA,0.6815509934132383,0.6881785714285713,2.3293650793650795,0.44380825787069705
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,SINGLE,LSA,RFSMOTE,UPPERTRACED_SUM_SINGLE_LSA,0.6665148202137998,0.6278333333333334,2.313492063492064,0.44342762388024864
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,SUM,NONETRACED_SUM_MULTI_LSA,0.648492333441313,0.5517730265723829,2.273809523809524,0.4431159430644477
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,MEDIAN,NONETRACED_SUM_MULTI_LSA,0.648492333441313,0.597629743353228,2.273809523809524,0.4431159430644477
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,VSM,RFSMOTE,NONETRACED_RFUNDER_MULTI_VSM,0.7001842403628118,0.6733571428571429,2.305555555555556,0.44227177368235016
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,SINGLE,VSM,RFSMOTE,UPPERTRACED_MAX_SINGLE_VSM,0.6828771191016089,0.6413452380952381,2.3174603174603177,0.4417153365525437
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,RFNONE,NONETRACED_MEDIAN_MULTI_LSA,0.6561723895907571,0.682547619047619,2.3293650793650795,0.4411227235476909
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,SUM,NONETRACED_MEDIAN_MULTI_LSA,0.6440921606737933,0.5501811631130213,2.2341269841269837,0.4410365141223576
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,MEDIAN,NONETRACED_MEDIAN_MULTI_LSA,0.6440921606737933,0.5947170920119236,2.2341269841269837,0.4410365141223576
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,SINGLE,VSM,RFNONE,ALLTRACED_MEDIAN_SINGLE_VSM,0.6535403844077313,0.693547619047619,2.3174603174603177,0.4405105942753103
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,MULTI,LSA,RFUNDER,LOWERTRACED_RFUNDER_MULTI_LSA,0.7005419231184538,0.6868571428571429,2.281746031746032,0.4403915828879185
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,VSM,MEDIAN,UPPERTRACED_RFNONE_MULTI_VSM,0.7059442824748949,0.6318836706349207,2.0476190476190474,0.44033862771088506
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,VSM,SUM,UPPERTRACED_RFNONE_MULTI_VSM,0.7059442824748947,0.6024855403517059,2.0476190476190474,0.4403330010459257
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,SINGLE,LSA,RFNONE,ALLTRACED_MEDIAN_SINGLE_LSA,0.6505810657596371,0.694857142857143,2.3253968253968256,0.44008775957385493
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,VSM,RFNONE,NONETRACED_MAX_RAW_VSM,0.6778155706727135,0.6816666666666666,2.3174603174603177,0.4398094842867684
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,SINGLE,LSA,RFUNDER,UPPERTRACED_MEDIAN_SINGLE_LSA,0.6507092916531692,0.6898809523809524,2.321428571428572,0.4396955611159405
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,MEDIAN,NONETRACED_SUM_RAW_LSA,0.6474192851743871,0.602257701835474,2.281746031746032,0.4392927743361901
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,SUM,NONETRACED_SUM_RAW_LSA,0.6474192851743871,0.5593259958043307,2.281746031746032,0.4392927743361901
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,VSM,RFSMOTE,LOWERTRACED_RFSMOTE_RAW_VSM,0.6746909081092753,0.6949523809523811,2.321428571428572,0.4392394125081449
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,LSA,RFUNDER,UPPERTRACED_RFNONE_MULTI_LSA,0.6968503671309794,0.6875476190476192,2.3293650793650795,0.4389551697948028
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,RAW,VSM,RFUNDER,LOWERTRACED_RFUNDER_RAW_VSM,0.650807148256128,0.7047738095238095,2.2976190476190474,0.4380115770404359
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,RAW,LSA,RFUNDER,UPPERTRACED_MEDIAN_RAW_LSA,0.655521137026239,0.6906190476190476,2.3293650793650795,0.4375979445026552
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,VSM,RFNONE,UPPERTRACED_RFNONE_SINGLE_VSM,0.6643687236799483,0.6839880952380952,2.3174603174603177,0.4368220002382179
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,RAW,VSM,RFUNDER,UPPERTRACED_MEDIAN_RAW_VSM,0.6621382680056149,0.6886547619047619,2.3293650793650795,0.4368219694583956
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,LSA,RFUNDER,LOWERTRACED_RFSMOTE_MULTI_LSA,0.6988243710182485,0.6842023809523811,2.321428571428572,0.436804898250434
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,VSM,RFSMOTE,NONETRACED_RFNONE_RAW_VSM,0.6809739768923443,0.6792380952380952,2.2222222222222223,0.4364672926909639
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,MEDIAN,NONETRACED_MEDIAN_RAW_LSA,0.6432350718065003,0.5985093195435573,2.253968253968254,0.4360278001626141
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,SUM,NONETRACED_MEDIAN_RAW_LSA,0.6432350718065003,0.5577457603898169,2.253968253968254,0.4360278001626141
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,RAW,VSM,RFUNDER,ALLTRACED_MEDIAN_RAW_VSM,0.6462753752294568,0.6904523809523809,2.3095238095238093,0.4358880759184258
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,VSM,RFNONE,NONETRACED_RFNONE_RAW_VSM,0.6771879386675305,0.6807380952380953,2.3015873015873014,0.4351943993909545
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,LSA,RFUNDER,NONETRACED_RFNONE_RAW_LSA,0.6612710560414642,0.6617261904761904,2.293650793650793,0.4337703871326981
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,LSA,RFUNDER,UPPERTRACED_SUM_RAW_LSA,0.6028574128063924,0.6645714285714286,2.3095238095238093,0.4335650782555799
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,LSA,RFSMOTE,UPPERTRACED_RFNONE_MULTI_LSA,0.7033190260231077,0.6316309523809525,2.2103174603174605,0.4332901575120772
EasyClinic,DIRECT,Direct,0.0,NA,NA,VSM,RFUNDER,DIRECT_NA_NA_VSM,0.6422598801425332,0.6890714285714284,2.3293650793650795,0.4318878915587456
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,LSA,SUM,NONETRACED_RFSMOTE_RAW_LSA,0.6780315300723464,0.6557634765608178,2.2896825396825395,0.4313881857645532
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,LSA,MEDIAN,NONETRACED_RFSMOTE_RAW_LSA,0.6780315300723464,0.6658614770495827,2.2896825396825395,0.4313881857645532
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,RAW,VSM,RFNONE,ALLTRACED_MEDIAN_RAW_VSM,0.6547484072994277,0.6916666666666667,2.2857142857142856,0.4310121933746292
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,LSA,RFSMOTE,UPPERTRACED_SUM_RAW_LSA,0.6579743008314437,0.6517142857142857,2.273809523809524,0.4309583258371337
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,SINGLE,LSA,MAX,LOWERTRACED_RFSMOTE_SINGLE_LSA,0.7000155220818487,0.6276677380952381,2.25,0.4305368838926553
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,SINGLE,LSA,RFUNDER,ALLTRACED_MEDIAN_SINGLE_LSA,0.639594131303315,0.6896428571428571,2.3293650793650795,0.4301406127160358
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,RAW,LSA,RFNONE,LOWERTRACED_SUM_RAW_LSA,0.6844799427707591,0.6694404761904762,2.2261904761904763,0.4301387320797355
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,LSA,RFNONE,NONETRACED_RFSMOTE_RAW_LSA,0.6734457671957671,0.6668571428571429,2.281746031746032,0.4298396812459081
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,RAW,LSA,RFUNDER,LOWERTRACED_SUM_RAW_LSA,0.6774916315732642,0.6655595238095239,2.2976190476190474,0.4298346041769932
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,RFNONE,NONETRACED_MAX_MULTI_LSA,0.6506519274376417,0.682607142857143,2.313492063492064,0.4285699638063989
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,MULTI,VSM,RFUNDER,UPPERTRACED_MEDIAN_MULTI_VSM,0.6395063977972142,0.6894523809523809,2.3293650793650795,0.4285072116188215
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,VSM,RFSMOTE,LOWERTRACED_RFNONE_RAW_VSM,0.6655193823561171,0.6895952380952379,2.3174603174603177,0.4284977191804927
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,SINGLE,LSA,RFUNDER,LOWERTRACED_MEDIAN_SINGLE_LSA,0.6487926519814275,0.687642857142857,2.3293650793650795,0.4279138133235567
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,VSM,RFUNDER,UPPERTRACED_RFSMOTE_RAW_VSM,0.6080303153007234,0.6499523809523808,2.3015873015873014,0.4277786532225917
EasyClinic,DIRECT,Direct,0.0,NA,NA,VSM,RFNONE,DIRECT_NA_NA_VSM,0.6497712180110139,0.6919761904761904,2.313492063492064,0.4277272437371813
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,MULTI,LSA,RFUNDER,LOWERTRACED_RFNONE_MULTI_LSA,0.6752982939207429,0.6823809523809524,2.3293650793650795,0.4276362181066417
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,SINGLE,VSM,RFUNDER,LOWERTRACED_MEDIAN_SINGLE_VSM,0.6447906543569808,0.6867500000000002,2.3015873015873014,0.4265342832528912
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,LSA,RFNONE,LOWERTRACED_RFSMOTE_MULTI_LSA,0.6847262714609653,0.6840595238095238,2.281746031746032,0.4261486740418443
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,LSA,SUM,NONETRACED_RFUNDER_MULTI_LSA,0.6681176438829501,0.6400258400025921,2.2579365079365084,0.4258807076697172
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,LSA,MEDIAN,NONETRACED_RFUNDER_MULTI_LSA,0.6681142695173308,0.6539689880952382,2.2579365079365084,0.4258807076697172
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,MULTI,LSA,RFSMOTE,LOWERTRACED_RFUNDER_MULTI_LSA,0.6268086599719253,0.6507857142857143,2.321428571428572,0.42569751349825385
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,VSM,RFNONE,NONETRACED_SUM_RAW_VSM,0.6247469225785552,0.6802261904761905,2.3293650793650795,0.42442026844374586
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,VSM,RFUNDER,UPPERTRACED_MAX_RAW_VSM,0.6653877820969658,0.6773214285714286,2.2976190476190474,0.4236143887883042
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,LSA,MAX,UPPERTRACED_SUM_MULTI_LSA,0.6598639455782312,0.5733589939107129,1.9801587301587305,0.4235315500757423
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,LSA,RFUNDER,NONETRACED_RFSMOTE_RAW_LSA,0.6656543569808876,0.6579166666666666,2.313492063492064,0.4232818700720513
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,RFUNDER,NONETRACED_MEDIAN_SINGLE_LSA,0.6366921768707483,0.6859404761904763,2.313492063492064,0.42290841079329705
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,LSA,MAX,UPPERTRACED_SUM_RAW_LSA,0.6581227729186914,0.5706135264182726,1.9920634920634919,0.4227287977272087
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,LSA,SUM,UPPERTRACED_RFSMOTE_SINGLE_LSA,0.64722357196847,0.6302264636944734,2.3174603174603177,0.4223858915311398
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,LSA,MEDIAN,UPPERTRACED_RFSMOTE_SINGLE_LSA,0.6472201976028507,0.6497249404761903,2.3174603174603177,0.4223799246805749
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,VSM,RFUNDER,NONETRACED_RFUNDER_RAW_VSM,0.6499196900982616,0.6713928571428571,2.293650793650793,0.4222861960057929
EasyClinic,DIRECT,Direct,0.0,NA,NA,LSA,RFSMOTE,DIRECT_NA_NA_LSA,0.6487420364971386,0.6204404761904762,2.238095238095238,0.4222524016371925
